run_token,family,arm,dataset,horizon,seed,window,ablation,use_adj,sim_mat,target_space,quantiles,n_quantiles,attn_exp,renewal,renewal_lag,gi_fix,level_cap,model_column,n_test,rmse_npz,rmse_csv,has_val,has_quantiles,git_commit,mode,best_epoch,n_params,timestamp,npz_path,ckpt_path,manifest_path,consistency
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,MSAGAT-Net,current,nhs_timeseries,3,1000,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,179,2.208345,2.208345,True,True,,,,,20260820_142311,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,nhs_timeseries,3,1000,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,179,2.212149,2.212149,True,True,,,,,20260819_080104,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant,MSAGAT-Net,current,nhs_timeseries,3,1000,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,179,2.159358,2.159358,True,True,,,,,20260814_032422,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj,MSAGAT-Net,current,nhs_timeseries,3,1000,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,179,3.522072,3.522072,True,False,,,,,20260811_091253,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-1000.with_adj.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,179,3.502864,3.502864,True,True,,,,,20260819_013207,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-giunif,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,179,4.042477,4.042477,True,True,,,,,20260820_143103,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,5.2-1.72,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,179,5.30709,5.30709,True,True,,,,,20260820_144110,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,179,2.15785,2.15785,True,True,,,,,20260820_142102,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,179,3.980343,3.980343,True,True,,,,,20260819_075908,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,179,3.760237,3.760237,True,True,,,,,20260814_032433,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj,MSAGAT-Net,current,nhs_timeseries,3,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,179,4.345503,4.345503,True,False,,,,,20260811_091242,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,179,2.524915,2.524915,True,False,,,,,20260811_044936,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,179,3.183583,3.183583,True,True,,,,,20260819_012820,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-giunif,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,179,2.168795,2.168795,True,True,,,,,20260820_142651,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,5.2-1.72,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,179,2.30425,2.30425,True,True,,,,,20260820_143719,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,179,2.3444,2.3444,True,True,,,,,20260820_141329,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.npz,save_renewal/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,179,3.185999,3.185999,True,True,,,,,20260819_075553,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,179,2.274436,2.274436,True,True,,,,,20260814_032443,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,179,4.387233,4.387233,True,False,,,,,20260811_091218,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,179,4.473109,4.473109,False,False,,,,,20260811_024956,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,179,3.925465,3.925465,False,False,,,,,20260811_033615,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.sgate,MSAGAT-Net,current,nhs_timeseries,3,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,179,4.743577,4.743577,False,False,,,,,20260811_031455,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.sgate.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-30.with_adj.sgate.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,179,2.137325,2.137325,True,False,,,,,20260811_042721,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,179,2.190316,2.190316,True,True,,,,,20260819_012538,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regent,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regent,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regent,179,2.140342,2.140342,True,True,,,,,20260819_074722,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regent.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regent.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-adjstd-lrx10,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10,179,2.078731,2.078731,True,True,,,,,20260819_074101,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-adjstd,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd,179,2.348769,2.348769,True,True,,,,,20260819_070738,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-adjstd.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-init10,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-init10,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10,179,2.228599,2.228599,True,True,,,,,20260819_024637,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-init10.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-init10.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-lrx10,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-lrx10,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10,179,2.128509,2.128509,True,True,,,,,20260819_065556,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-lrx10.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-lrx10.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-multgate,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-multgate,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate,179,2.124501,2.124501,True,True,,,,,20260819_072256,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-multgate.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-multgate.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank16,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-rank16,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16,179,2.088315,2.088315,True,True,,,,,20260819_073530,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank16.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank16.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank2,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-rank2,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2,179,2.108461,2.108461,True,True,,,,,20260819_073012,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank2.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-rank2.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-renewal_lag0,True,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal,179,2.14169,2.14169,True,True,,,,,20260819_112026,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-renewres-renewal_lag0,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7,179,2.049793,2.049793,True,True,,,,,20260819_115244,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-renewres,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7,179,2.331529,2.331529,True,True,,,,,20260819_120015,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-giunif,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,179,2.30062,2.30062,True,True,,,,,20260820_092110,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-renewres,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,179,2.13414,2.13414,True,True,,,,,20260820_041431,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,14,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,179,2.257841,2.257841,True,True,,,,,20260820_040505,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,5.2-1.72,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,179,2.284538,2.284538,True,True,,,,,20260820_102413,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,179,2.249182,2.249182,True,True,,,,,20260820_021827,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.pt,,manifest_missing
MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm,MSAGAT-Net,current,nhs_timeseries,3,42,20,none,True,default,loggrowth,True,,nodecay-regpre-scorenorm,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm,179,2.435757,2.435757,True,True,,,,,20260819_071342,report/predictions/nhs_timeseries/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm.npz,save_attn/MSAGAT-Net.nhs_timeseries.w-20.h-3.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm.pt,,manifest_missing
